,neuron ID,t,yvals,fname_root,turn label,tracestate,deriv
1453,OLQV,-13,0.2993069261486206,20220308-09-52-31,ventral,3.0,7.6192408127174875
1454,OLQV,-14,0.2886646129323953,20220308-09-52-31,ventral,3.0,3.718692518808272
1455,OLQV,-15,0.2690205701475355,20220308-09-52-31,ventral,3.0,4.213680207882226
1456,OLQV,-16,0.25034702710912,20220308-09-52-31,ventral,3.0,4.306936769273487
1457,OLQV,-17,0.2490775636739408,20220308-09-52-31,ventral,2.0,3.0617820610361792
1458,OLQV,-18,0.2456614595124896,20220308-09-52-31,ventral,2.0,4.437085943581944
1459,OLQV,-19,0.2743632967333363,20220308-09-52-31,ventral,2.0,6.124410710428256
1460,OLQV,-20,0.2114478266090297,20220308-09-52-31,ventral,2.0,5.833602648115982
1461,OLQV,1,0.3297064626053686,20220308-09-52-31,ventral,4.0,-4.138597792096848
1462,OLQV,2,0.3802326108985314,20220308-09-52-31,ventral,4.0,-12.461904463028082
1463,OLQV,3,0.3292272679316945,20220308-09-52-31,ventral,4.0,-14.99990240402638
1464,OLQV,4,0.3265362582507631,20220308-09-52-31,ventral,4.0,-15.1418429328911
1465,OLQV,5,0.2869986831078654,20220308-09-52-31,ventral,4.0,-11.914534481830456
1466,OLQV,6,0.2641748581234664,20220308-09-52-31,ventral,4.0,-7.466840009981502
1467,OLQV,7,0.3008382946178185,20220308-09-52-31,ventral,4.0,-5.55076442548953
1468,OLQV,8,0.2739247553201042,20220308-09-52-31,ventral,4.0,-5.665584943342167
1469,OLQV,9,0.2654059222608406,20220308-09-52-31,ventral,1.0,-12.658155378610148
1470,OLQV,10,0.2870433497239735,20220308-09-52-31,ventral,1.0,-14.918454649251869
1471,OLQV,11,0.2152488660598959,20220308-09-52-31,ventral,1.0,-7.679182592323878
1472,OLQV,12,0.2595988755214315,20220308-09-52-31,ventral,1.0,3.790762755766652
1473,OLQV,13,0.2409589665653496,20220308-09-52-31,ventral,2.0,5.968779630884055
1474,OLQV,14,0.2105398769286732,20220308-09-52-31,ventral,2.0,8.5245612130912
1475,OLQV,15,0.2298560277009994,20220308-09-52-31,ventral,2.0,7.927371953878353
1476,OLQV,16,0.2932559492817984,20220308-09-52-31,ventral,2.0,4.463403120131807
1477,OLQV,17,0.2754776490568325,20220308-09-52-31,ventral,3.0,4.4576746089400485
1478,OLQV,18,0.2272266133672511,20220308-09-52-31,ventral,3.0,9.769349867593464
1479,OLQV,19,0.2892339607675647,20220308-09-52-31,ventral,3.0,11.642047413449435
1480,OLQD,0,0.5786865961579968,20220308-09-52-31,ventral,4.0,-2.9472117448893767
1481,OLQD,-1,0.6130700826660336,20220308-09-52-31,ventral,3.0,0.4155539297329509
1482,OLQD,-2,0.6055375675443863,20220308-09-52-31,ventral,3.0,9.250454812612235
1483,OLQD,-3,0.5260390714385006,20220308-09-52-31,ventral,3.0,18.90519532237336
1484,OLQD,-4,0.5073600308542778,20220308-09-52-31,ventral,3.0,20.04600223978164
1485,OLQD,-5,0.5434570143573776,20220308-09-52-31,ventral,3.0,20.785036610276382
1486,OLQD,-6,0.4609975779594309,20220308-09-52-31,ventral,3.0,24.697016678310966
1487,OLQD,-7,0.4773242679174646,20220308-09-52-31,ventral,3.0,24.647145758983406
1488,OLQD,-8,0.4335404865943788,20220308-09-52-31,ventral,3.0,18.940976638460565
1489,OLQD,-9,0.4386098926032369,20220308-09-52-31,ventral,3.0,18.963452636319303
1490,OLQD,-10,0.4086608005150766,20220308-09-52-31,ventral,3.0,22.488772385728115
1491,OLQD,-11,0.3999546093158974,20220308-09-52-31,ventral,3.0,18.668434230019493
1492,OLQD,-12,0.3443956855631469,20220308-09-52-31,ventral,3.0,18.09483766736361
1493,OLQD,-13,0.3621316015032638,20220308-09-52-31,ventral,3.0,13.40271130509655
1494,OLQD,-14,0.3354928126917344,20220308-09-52-31,ventral,3.0,8.29888908633069
1495,OLQD,-15,0.3321288976723758,20220308-09-52-31,ventral,3.0,5.591032346004678
1496,OLQD,-16,0.3419441050702504,20220308-09-52-31,ventral,3.0,5.576232214610475
1497,OLQD,-17,0.3297081413210444,20220308-09-52-31,ventral,2.0,5.378772590406425
1498,OLQD,-18,0.3393595411638188,20220308-09-52-31,ventral,2.0,2.4221665544869073
1499,OLQD,-19,0.3063710793986503,20220308-09-52-31,ventral,2.0,-2.3198089794452708
1500,OLQD,-20,0.3200406719525782,20220308-09-52-31,ventral,2.0,-10.868243967661659
1501,OLQD,1,0.5551589750251698,20220308-09-52-31,ventral,4.0,-12.88283017207921
1502,OLQD,2,0.5867013933825116,20220308-09-52-31,ventral,4.0,-10.625968895479277
1503,OLQD,3,0.5592004316158621,20220308-09-52-31,ventral,4.0,-10.103399612166456
1504,OLQD,4,0.5100570860182503,20220308-09-52-31,ventral,4.0,-8.481851110560319
1505,OLQD,5,0.5674720406288833,20220308-09-52-31,ventral,4.0,-56.062576793449196
1506,OLQD,6,0.4410882508101588,20220308-09-52-31,ventral,4.0,-31.837572373571607
1507,OLQD,7,0.4502470721407114,20220308-09-52-31,ventral,4.0,-11.16284605141131
1508,OLQD,8,0.4058978329849793,20220308-09-52-31,ventral,4.0,-4.861594342762835
1509,OLQD,9,0.4396145936476504,20220308-09-52-31,ventral,1.0,-4.783713519642533
1510,OLQD,10,0.4553162984171572,20220308-09-52-31,ventral,1.0,-5.035364192130196
1511,OLQD,11,0.4009869823261305,20220308-09-52-31,ventral,1.0,-10.34596716994392
1512,OLQD,12,0.4177035330261137,20220308-09-52-31,ventral,1.0,-10.601747931621297
1513,OLQD,13,0.4174978950476209,20220308-09-52-31,ventral,2.0,-6.5747367196569995
1514,OLQD,14,0.3695415754923412,20220308-09-52-31,ventral,2.0,-5.62066128517733
1515,OLQD,15,0.3667499808995754,20220308-09-52-31,ventral,2.0,-5.289478875413006
1516,OLQD,16,0.3960464051289879,20220308-09-52-31,ventral,2.0,1.7832298849763688
1517,OLQD,17,0.3559769230769231,20220308-09-52-31,ventral,3.0,7.155521797927052
1518,OLQD,18,0.38415045053944,20220308-09-52-31,ventral,3.0,7.184538345990856
1519,OLQD,19,0.4116077589511616,20220308-09-52-31,ventral,3.0,8.12943505158594
1520,AVA,0,3.2699784980331152,20220308-09-52-31,ventral,4.0,-85.07446690493212
1521,AVA,-1,3.613113380675018,20220308-09-52-31,ventral,3.0,-71.74507616921288
1522,AVA,-2,3.481632804024066,20220308-09-52-31,ventral,3.0,-65.63645272287667
1523,AVA,-3,3.615048182368529,20220308-09-52-31,ventral,3.0,14.07845603700071
1524,AVA,-4,3.448054978472285,20220308-09-52-31,ventral,3.0,-15.471498276631632
1525,AVA,-5,3.526212675380741,20220308-09-52-31,ventral,3.0,25.030946858775984
1526,AVA,-6,3.622314223774539,20220308-09-52-31,ventral,3.0,28.401508915827
1527,AVA,-7,3.3764244247467072,20220308-09-52-31,ventral,3.0,29.038257003077618
1528,AVA,-8,3.449479472586232,20220308-09-52-31,ventral,3.0,72.69882279465996
1529,AVA,-9,3.3117157947327103,20220308-09-52-31,ventral,3.0,56.45220825885801
1530,AVA,-10,3.247998108448928,20220308-09-52-31,ventral,3.0,56.66090474626376
1531,AVA,-11,3.254267899376478,20220308-09-52-31,ventral,3.0,56.5697595852395
1532,AVA,-12,3.207537757717484,20220308-09-52-31,ventral,3.0,56.29363988053774
1533,AVA,-13,3.1078534276014573,20220308-09-52-31,ventral,3.0,56.52760327054306
1534,AVA,-14,3.123240637125197,20220308-09-52-31,ventral,3.0,29.546242569494378
1535,AVA,-15,2.9715388782088734,20220308-09-52-31,ventral,3.0,6.79371009905028
1536,AVA,-16,3.0968936079393874,20220308-09-52-31,ventral,3.0,16.945642681819226
1537,AVA,-17,3.25144321640237,20220308-09-52-31,ventral,2.0,32.31222594629465
1538,AVA,-18,3.0534330872569635,20220308-09-52-31,ventral,2.0,194.43579068376908
1539,AVA,-19,2.346278628013901,20220308-09-52-31,ventral,2.0,399.7946450168068
1540,AVA,-20,1.809792367824001,20220308-09-52-31,ventral,2.0,399.588251087901
1541,AVA,1,3.482783409029386,20220308-09-52-31,ventral,4.0,-174.39477008066473
1542,AVA,2,3.203307086614173,20220308-09-52-31,ventral,4.0,-205.05391478235782
1543,AVA,3,3.04249729395392,20220308-09-52-31,ventral,4.0,-205.53733190658687
1544,AVA,4,2.627761719111642,20220308-09-52-31,ventral,4.0,-220.16286180120707
1545,AVA,5,2.5916393800480244,20220308-09-52-31,ventral,4.0,-154.51556206487103
1546,AVA,6,2.303074750108648,20220308-09-52-31,ventral,4.0,-127.24282888877511
1547,AVA,7,2.085757249819864,20220308-09-52-31,ventral,4.0,-124.31475703575502
1548,AVA,8,2.16601992245374,20220308-09-52-31,ventral,4.0,-73.52379246463362
1549,AVA,9,2.080820438237213,20220308-09-52-31,ventral,1.0,-41.08156110041085
1550,AVA,10,2.047726617783612,20220308-09-52-31,ventral,1.0,1.080173922117675
1551,AVA,11,1.898385859081075,20220308-09-52-31,ventral,1.0,21.669796475904324
1552,AVA,12,1.7957932601287387,20220308-09-52-31,ventral,1.0,335.73894961216286
1553,AVA,13,2.240222390563281,20220308-09-52-31,ventral,2.0,334.1439748692515
1554,AVA,14,2.897212788509377,20220308-09-52-31,ventral,2.0,117.33222051850952
1555,AVA,15,3.013828748081279,20220308-09-52-31,ventral,2.0,108.5059311281148
1556,AVA,16,3.057094551282052,20220308-09-52-31,ventral,2.0,105.9872894843654
1557,AVA,17,2.909047503353861,20220308-09-52-31,ventral,3.0,53.70829140830378
1558,AVA,18,3.211548738555864,20220308-09-52-31,ventral,3.0,65.51426800219824
1559,AVA,19,3.041783191581375,20220308-09-52-31,ventral,3.0,13.796893844443321
1560,SMDV,0,1.6177461908428743,20220308-09-52-31,ventral,4.0,235.19408512493203
